industry_type,company_size,num_employees,electricity_kwh_per_month,renewable_energy_percent,diesel_litres_per_month,petrol_litres_per_month,natural_gas_m3_per_month,server_rack_count,num_servers_onprem,num_laptops,num_desktops,server_arrangement,server_area_sqft,cloud_provider,cloud_monthly_bill_inr,purchased_services_spend_inr_per_month,annual_revenue_inr_cr,electricity_level,scope1_tco2e_monthly,scope2_tco2e_monthly,scope3_tco2e_monthly,total_tco2e_monthly,scope1_pct,scope2_pct,scope3_pct,primary_recommendation,recommendation_priority,recommendation_label
IT,medium,176,6018.4,20.1,22.9,3.0,3.3,6,8,176,34,stacked_high_density,174.3,gcp,18080.0,35737.0,15.33,medium,0.075,3.9587,2.7401,6.7739,1.1,58.4,40.5,improve_cooling_efficiency,LOW,6
IT,large,1106,54785.6,25.6,36.1,37.2,17.8,16,13,1106,260,custom,1199.3,gcp,16335.0,95586.0,841.91,very_high,0.219,33.4557,16.5352,50.2099,0.4,66.6,32.9,reduce_electricity_consumption,HIGH,1
Finance,medium,65,7999.0,49.2,18.8,13.7,3.7,12,5,65,14,stacked_high_density,309.7,gcp,2065.0,32119.0,17.97,medium,0.0896,3.3632,1.1599,4.6128,1.9,72.9,25.1,improve_cooling_efficiency,LOW,6
Retail,large,487,5550.4,30.5,18.0,16.8,2.4,5,1,487,43,hot_aisle_cold_aisle,237.4,aws,101813.0,63342.0,320.8,medium,0.0919,3.172,7.0262,10.2901,0.9,30.8,68.3,reduce_cloud_carbon,MEDIUM,5
IT,medium,253,18306.8,4.6,16.4,18.4,1.6,9,9,253,18,hot_aisle_cold_aisle,234.5,none,35437.0,30985.0,105.52,very_high,0.0897,14.337,2.7268,17.1535,0.5,83.6,15.9,switch_to_renewables,HIGH,0
IT,medium,163,19735.1,2.0,22.2,7.1,3.6,10,11,163,17,hot_aisle_cold_aisle,460.7,none,3028.0,29312.0,79.17,very_high,0.0832,15.8768,1.9743,17.9343,0.5,88.5,11.0,switch_to_renewables,HIGH,0
IT,medium,326,4284.0,14.6,35.6,11.5,7.1,31,17,326,76,stacked_high_density,1184.2,none,4975.0,31344.0,95.24,medium,0.1365,3.0805,4.8391,8.0561,1.7,38.2,60.1,optimize_server_infrastructure,MEDIUM,2
IT,medium,103,9760.0,44.0,22.7,11.1,1.7,7,12,103,21,stacked_high_density,140.3,none,16621.0,23454.0,18.3,high,0.0899,4.5,1.5578,6.1477,1.5,73.2,25.3,improve_cooling_efficiency,LOW,6
Education,medium,309,11610.5,47.1,23.1,9.8,4.2,9,11,309,54,hot_aisle_cold_aisle,404.5,aws,49165.0,45631.0,138.69,high,0.0931,5.0523,4.9754,10.1209,0.9,49.9,49.2,hybrid_work_policy,MEDIUM,9
IT,small,13,1352.4,68.5,2.7,7.3,0.6,0,4,13,5,hot_aisle_cold_aisle,267.2,none,25680.0,18147.0,3.16,low,0.0253,0.3493,0.3801,0.7548,3.4,46.3,50.4,low_emission_maintain_practices,LOW,7
Finance,medium,50,8036.9,14.2,36.1,3.6,2.9,10,59,50,53,custom,1579.2,none,2327.0,58514.0,3.05,high,0.111,5.6745,2.2633,8.0488,1.4,70.5,28.1,adopt_cloud_migration,MEDIUM,4
Retail,medium,95,3584.7,15.7,1198.6,87.6,24.7,2,8,89,7,hot_aisle_cold_aisle,97.1,aws,808.0,20214.0,5.37,medium,3.465,2.4815,1.0635,7.01,49.4,35.4,15.2,electrify_fleet_reduce_fuel,HIGH,3
Manufacturing,large,909,90453.9,31.2,93.9,37.4,10.4,19,36,909,92,hot_aisle_cold_aisle,1752.2,aws,75500.0,149303.0,689.3,very_high,0.3593,51.0641,11.955,63.3784,0.6,80.6,18.9,reduce_electricity_consumption,HIGH,1
IT,medium,225,9904.6,39.5,1.6,10.3,9.2,27,56,225,45,custom,1415.0,none,1393.0,58605.0,69.82,high,0.0468,4.9679,3.4388,8.4536,0.6,58.8,40.7,adopt_cloud_migration,MEDIUM,4
Data Centre,large,1427,74914.6,22.4,77.4,6.9,6.7,22,17,1427,216,custom,1553.5,gcp,88402.0,155427.0,895.05,very_high,0.237,47.7138,19.0433,66.9941,0.4,71.2,28.4,reduce_electricity_consumption,HIGH,1
IT,medium,444,10612.7,53.4,24.9,7.5,2.1,2,13,444,42,hot_aisle_cold_aisle,364.9,aws,401303.0,12012.0,124.44,high,0.0883,4.0589,10.7409,14.8881,0.6,27.3,72.1,reduce_cloud_carbon,MEDIUM,5
Logistics,medium,240,1473.9,17.6,962.0,57.2,1.1,0,8,86,40,hot_aisle_cold_aisle,101.0,none,11549.0,23595.0,26.04,low,2.7125,0.9959,1.9259,5.6343,48.1,17.7,34.2,electrify_fleet_reduce_fuel,HIGH,3
IT,large,1878,69449.7,37.1,42.2,30.6,8.1,7,15,1878,91,custom,688.0,azure,68771.0,156565.0,983.64,very_high,0.2003,35.8348,19.4571,55.4922,0.4,64.6,35.1,reduce_electricity_consumption,HIGH,1
IT,large,374,11405.0,23.8,27.9,4.3,2.2,8,11,374,72,hot_aisle_cold_aisle,214.2,azure,175010.0,15022.0,182.47,high,0.0892,7.1405,7.3457,14.5754,0.6,49.0,50.4,reduce_cloud_carbon,MEDIUM,5
Education,large,352,10548.3,24.8,1.4,3.2,1.4,14,16,352,39,hot_aisle_cold_aisle,561.7,aws,53982.0,82854.0,188.59,high,0.014,6.5293,5.29,11.8333,0.1,55.2,44.7,hybrid_work_policy,MEDIUM,9
IT,large,367,39793.2,34.0,92.6,19.6,16.6,15,30,367,165,custom,697.1,aws,22250.0,165522.0,64.7,very_high,0.3273,21.5662,8.9206,30.8141,1.1,70.0,28.9,reduce_electricity_consumption,HIGH,1
Retail,medium,211,4328.2,14.0,1146.4,279.0,16.9,2,7,52,34,hot_aisle_cold_aisle,110.2,aws,14435.0,37996.0,58.88,medium,3.7513,3.0558,1.8299,8.637,43.4,35.4,21.2,electrify_fleet_reduce_fuel,HIGH,3
Finance,medium,278,8739.4,20.4,24.2,2.5,6.9,18,68,278,18,hot_aisle_cold_aisle,2010.2,none,2508.0,21813.0,93.55,high,0.0847,5.7363,2.8515,8.6724,1.0,66.1,32.9,adopt_cloud_migration,MEDIUM,4
IT,medium,581,3787.5,25.7,20.9,15.5,4.7,10,1,581,71,hot_aisle_cold_aisle,200.4,azure,310329.0,61037.0,398.31,medium,0.1014,2.3253,11.1537,13.5803,0.7,17.1,82.1,reduce_cloud_carbon,MEDIUM,5
IT,medium,182,5166.3,40.0,19.9,2.0,8.2,30,61,182,45,custom,956.7,none,3745.0,54231.0,57.36,medium,0.0747,2.602,3.0633,5.74,1.3,45.3,53.4,adopt_cloud_migration,MEDIUM,4
Finance,small,345,3124.5,81.1,19.7,2.6,3.2,1,6,345,17,direct_liquid_cooling,52.8,none,23251.0,27468.0,120.31,medium,0.0653,0.4857,3.4009,3.9519,1.7,12.3,86.1,low_emission_maintain_practices,LOW,7
Education,medium,20,6721.9,62.0,8.5,13.8,0.4,4,4,20,2,direct_liquid_cooling,274.1,none,26133.0,14718.0,1.72,medium,0.0555,2.1002,0.3289,2.4846,2.2,84.5,13.2,low_emission_maintain_practices,LOW,7
Retail,medium,221,15773.5,2.2,29.2,1.5,2.8,9,15,221,9,hot_aisle_cold_aisle,314.7,gcp,21546.0,71772.0,83.4,very_high,0.0874,12.6657,2.756,15.5091,0.6,81.7,17.8,switch_to_renewables,HIGH,0
Retail,medium,26,4851.3,0.6,1466.7,270.3,5.1,0,9,55,35,hot_aisle_cold_aisle,137.5,aws,17464.0,21540.0,1.59,medium,4.5656,3.9542,1.7939,10.3136,44.3,38.3,17.4,electrify_fleet_reduce_fuel,HIGH,3
Retail,small,37,6960.8,16.3,1467.5,199.6,20.7,4,4,92,13,hot_aisle_cold_aisle,94.7,aws,16923.0,26341.0,6.97,medium,4.4362,4.7846,1.5364,10.7572,41.2,44.5,14.3,electrify_fleet_reduce_fuel,HIGH,3
Finance,medium,260,8555.8,2.6,14.1,25.8,0.7,3,8,260,25,hot_aisle_cold_aisle,416.5,gcp,21257.0,48119.0,88.77,high,0.0988,6.8387,3.2955,10.2329,1.0,66.8,32.2,switch_to_renewables,HIGH,0
Healthcare,medium,295,10461.3,12.9,25.4,25.1,8.6,58,28,295,54,stacked_high_density,1386.7,aws,19217.0,20063.0,21.81,high,0.1436,7.6223,4.2108,11.9767,1.2,63.6,35.2,optimize_server_infrastructure,MEDIUM,2
Education,small,62,1375.2,91.0,5.6,11.8,1.2,0,2,62,13,direct_liquid_cooling,159.5,gcp,8733.0,14891.0,20.47,low,0.0447,0.1015,1.032,1.1782,3.8,8.6,87.6,low_emission_maintain_practices,LOW,7
IT,medium,355,3306.8,49.8,29.6,7.2,7.7,31,38,355,64,stacked_high_density,1231.9,aws,21960.0,52079.0,50.02,medium,0.1117,1.4417,5.2472,6.8006,1.6,21.2,77.2,optimize_server_infrastructure,MEDIUM,2
Manufacturing,medium,99,2283.8,22.0,762.2,279.6,8.7,0,7,55,20,hot_aisle_cold_aisle,171.8,aws,8451.0,38842.0,7.38,low,2.7063,1.4607,1.4011,5.5681,48.6,26.2,25.2,electrify_fleet_reduce_fuel,HIGH,3
Finance,medium,394,5697.0,47.5,28.6,7.8,2.8,19,36,394,17,hot_aisle_cold_aisle,788.3,none,2319.0,42925.0,73.26,medium,0.1004,2.4862,3.9127,6.4993,1.5,38.3,60.2,adopt_cloud_migration,MEDIUM,4
IT,medium,264,12663.1,55.1,3.5,19.1,1.8,9,15,264,94,hot_aisle_cold_aisle,592.1,aws,78334.0,25843.0,104.59,high,0.0572,4.6782,5.9542,10.6896,0.5,43.8,55.7,hybrid_work_policy,MEDIUM,9
Retail,medium,290,5021.4,21.1,975.4,174.0,6.1,4,0,52,17,hot_aisle_cold_aisle,200.0,none,12139.0,10480.0,73.22,medium,3.0285,3.2558,0.9445,7.2288,41.9,45.0,13.1,electrify_fleet_reduce_fuel,HIGH,3
IT,medium,363,3598.1,52.8,27.4,2.7,1.8,2,6,363,27,hot_aisle_cold_aisle,115.5,none,1430.0,143512.0,89.6,medium,0.0833,1.3962,4.7359,6.2153,1.3,22.5,76.2,reduce_scope3_purchases,LOW,8
Finance,medium,142,7233.8,22.1,8.2,8.4,1.1,8,10,142,23,stacked_high_density,218.4,gcp,19455.0,39025.0,30.89,medium,0.0436,4.6416,2.2191,6.9043,0.6,67.2,32.1,improve_cooling_efficiency,LOW,6
Manufacturing,large,1850,62256.5,22.0,9.5,5.1,15.9,8,10,1850,65,hot_aisle_cold_aisle,522.2,azure,43502.0,144545.0,1019.87,very_high,0.0697,39.8334,18.1116,58.0147,0.1,68.7,31.2,reduce_electricity_consumption,HIGH,1
Finance,large,170,4732.6,67.7,29.9,12.1,4.0,3,4,170,56,hot_aisle_cold_aisle,385.6,none,34811.0,145758.0,21.48,medium,0.1162,1.2588,3.9909,5.3659,2.2,23.5,74.4,reduce_scope3_purchases,LOW,8
Finance,medium,379,11262.0,49.0,20.0,21.8,7.4,29,27,379,26,stacked_high_density,643.6,aws,23781.0,16306.0,64.6,high,0.1191,4.7851,4.1752,9.0794,1.3,52.7,46.0,optimize_server_infrastructure,MEDIUM,2
Retail,medium,469,3150.4,21.2,13.6,4.1,0.4,0,11,469,45,hot_aisle_cold_aisle,337.0,none,22675.0,221945.0,108.7,medium,0.0467,2.0357,6.678,8.7604,0.5,23.2,76.2,reduce_scope3_purchases,LOW,8
Logistics,small,69,4985.7,12.4,1302.3,76.1,6.8,2,9,33,30,hot_aisle_cold_aisle,144.0,aws,10918.0,26576.0,12.74,medium,3.6798,3.5849,1.4297,8.6944,42.3,41.2,16.4,electrify_fleet_reduce_fuel,HIGH,3
Data Centre,large,917,78647.2,13.7,55.5,8.9,6.3,11,46,917,118,hot_aisle_cold_aisle,1910.1,gcp,93723.0,78525.0,564.85,very_high,0.1822,55.675,11.8495,67.7067,0.3,82.2,17.5,reduce_electricity_consumption,HIGH,1
Education,medium,228,13085.9,54.8,27.6,11.1,4.4,11,20,228,20,hot_aisle_cold_aisle,508.1,aws,65842.0,73610.0,63.37,high,0.1086,4.8696,3.9103,8.8885,1.2,54.8,44.0,hybrid_work_policy,MEDIUM,9
Retail,large,465,6829.7,59.5,2.7,8.5,2.6,5,2,465,16,hot_aisle_cold_aisle,241.3,gcp,32808.0,208664.0,31.83,medium,0.0322,2.277,6.0698,8.379,0.4,27.2,72.4,reduce_scope3_purchases,LOW,8
Retail,large,416,23648.9,7.9,36.8,1.9,1.4,3,10,416,21,hot_aisle_cold_aisle,291.3,none,15688.0,22123.0,191.55,very_high,0.1059,17.8654,4.0261,21.9974,0.5,81.2,18.3,switch_to_renewables,HIGH,0
Finance,medium,296,14526.0,6.7,39.5,20.7,0.8,5,1,296,3,hot_aisle_cold_aisle,274.8,gcp,17030.0,63830.0,141.99,high,0.1553,11.1221,3.0874,14.3649,1.1,77.4,21.5,switch_to_renewables,HIGH,0
IT,medium,161,2057.2,26.5,9.5,4.0,2.8,13,5,161,28,stacked_high_density,233.2,gcp,10162.0,26933.0,13.76,low,0.0404,1.2736,2.3212,3.6353,1.1,35.0,63.9,improve_cooling_efficiency,LOW,6
IT,medium,356,9971.6,53.7,48.5,22.1,6.8,41,22,356,72,stacked_high_density,1148.1,aws,10450.0,56954.0,135.11,high,0.1949,3.8923,5.3327,9.4199,2.1,41.3,56.6,optimize_server_infrastructure,MEDIUM,2
Education,medium,989,14157.8,20.9,5.4,7.0,2.3,8,18,989,88,hot_aisle_cold_aisle,449.2,aws,18266.0,33139.0,240.16,high,0.0353,9.1972,10.6952,19.9277,0.2,46.2,53.7,hybrid_work_policy,MEDIUM,9
Education,medium,491,1846.8,93.2,2.1,7.2,4.9,5,8,491,14,hot_aisle_cold_aisle,169.9,gcp,3717.0,28747.0,43.73,low,0.0323,0.1118,4.5217,4.6658,0.7,2.4,96.9,low_emission_maintain_practices,LOW,7
IT,medium,49,4277.4,34.6,13.1,2.3,2.3,11,6,49,40,stacked_high_density,239.6,none,14479.0,23656.0,4.73,medium,0.0451,2.3225,1.6333,4.0009,1.1,58.0,40.8,improve_cooling_efficiency,LOW,6
Finance,medium,314,6677.2,25.3,21.0,17.1,0.1,6,1,314,20,hot_aisle_cold_aisle,353.9,azure,463274.0,15656.0,243.15,medium,0.096,4.1007,9.3943,13.591,0.7,30.2,69.1,reduce_cloud_carbon,MEDIUM,5
Retail,small,192,2790.7,4.0,1492.2,205.9,7.0,1,0,27,26,hot_aisle_cold_aisle,110.2,none,4311.0,35724.0,20.63,low,4.489,2.1986,1.186,7.8736,57.0,27.9,15.1,electrify_fleet_reduce_fuel,HIGH,3
IT,medium,89,11126.6,32.3,24.3,0.6,4.5,31,22,89,35,stacked_high_density,802.8,none,1528.0,10394.0,24.09,high,0.0757,6.2574,1.712,8.0451,0.9,77.8,21.3,optimize_server_infrastructure,MEDIUM,2
IT,medium,157,2433.6,98.7,7.0,10.4,0.4,4,5,157,19,direct_liquid_cooling,143.2,none,16558.0,7934.0,9.59,low,0.0436,0.0316,1.8085,1.8837,2.3,1.7,96.0,low_emission_maintain_practices,LOW,7
IT,medium,188,5335.3,24.0,38.4,1.7,10.0,27,62,188,20,hot_aisle_cold_aisle,1804.4,none,3784.0,47473.0,17.71,medium,0.1272,3.3728,2.3967,5.8968,2.2,57.2,40.6,adopt_cloud_migration,MEDIUM,4
Retail,medium,245,7140.1,57.4,17.6,16.1,3.2,4,0,245,37,hot_aisle_cold_aisle,218.6,azure,302251.0,56546.0,194.88,medium,0.0909,2.5013,7.45,10.0421,0.9,24.9,74.2,reduce_cloud_carbon,MEDIUM,5
Data Centre,large,1832,95056.9,38.0,34.8,8.0,10.0,28,49,1832,111,hot_aisle_cold_aisle,468.5,gcp,78692.0,129326.0,1101.16,very_high,0.1321,48.3765,19.1827,67.6913,0.2,71.5,28.3,reduce_electricity_consumption,HIGH,1
Education,small,333,678.6,63.9,10.8,2.1,0.3,0,4,333,11,hot_aisle_cold_aisle,61.3,gcp,24194.0,14779.0,113.17,low,0.0344,0.2009,3.2637,3.499,1.0,5.7,93.3,low_emission_maintain_practices,LOW,7
Finance,medium,171,2651.9,31.7,19.8,1.5,0.0,9,5,171,24,stacked_high_density,217.4,none,17923.0,12140.0,15.52,low,0.0565,1.5086,2.085,3.6502,1.5,41.3,57.1,improve_cooling_efficiency,LOW,6
IT,large,947,11332.0,20.3,22.0,14.5,2.6,4,20,947,82,hot_aisle_cold_aisle,326.1,gcp,73808.0,35289.0,363.08,high,0.0978,7.413,10.6116,18.1224,0.5,40.9,58.6,hybrid_work_policy,MEDIUM,9
Healthcare,medium,179,8482.3,53.5,7.7,10.9,8.2,49,18,179,35,stacked_high_density,1410.3,none,23077.0,10329.0,61.25,high,0.0625,3.3616,2.4243,5.8484,1.1,57.5,41.5,optimize_server_infrastructure,MEDIUM,2
Education,large,676,12934.5,33.1,12.4,6.0,4.7,14,5,676,22,hot_aisle_cold_aisle,571.9,gcp,41611.0,62076.0,314.47,high,0.0567,7.1204,6.8058,13.9829,0.4,50.9,48.7,hybrid_work_policy,MEDIUM,9
Retail,large,171,6530.3,20.7,18.6,1.2,2.9,1,13,171,40,hot_aisle_cold_aisle,106.1,aws,469179.0,51840.0,130.79,medium,0.0585,4.2482,9.8627,14.1694,0.4,30.0,69.6,reduce_cloud_carbon,MEDIUM,5
IT,medium,372,5760.5,23.5,23.5,5.8,8.7,26,58,372,21,hot_aisle_cold_aisle,1329.6,none,1386.0,50069.0,88.5,medium,0.0941,3.6596,3.9012,7.6549,1.2,47.8,51.0,adopt_cloud_migration,MEDIUM,4
IT,medium,264,11598.2,40.5,42.9,3.1,5.6,28,31,264,23,stacked_high_density,653.5,aws,26126.0,55549.0,27.71,high,0.1336,5.7315,3.5344,9.3994,1.4,61.0,37.6,optimize_server_infrastructure,MEDIUM,2
Finance,medium,124,10523.6,35.9,0.8,4.6,0.7,12,35,124,46,hot_aisle_cold_aisle,653.9,none,3814.0,36937.0,13.91,high,0.0142,5.5527,2.492,8.0588,0.2,68.9,30.9,adopt_cloud_migration,MEDIUM,4
Retail,medium,192,8701.3,7.8,4.1,28.5,7.7,4,6,192,24,hot_aisle_cold_aisle,328.9,gcp,24902.0,53901.0,34.63,high,0.0925,6.5856,2.8096,9.4877,1.0,69.4,29.6,switch_to_renewables,HIGH,0
Logistics,medium,117,6652.0,25.2,1453.0,188.8,12.9,0,9,88,18,hot_aisle_cold_aisle,191.7,aws,14116.0,24339.0,11.38,medium,4.3565,4.0801,1.5786,10.0152,43.5,40.7,15.8,electrify_fleet_reduce_fuel,HIGH,3
Finance,medium,376,9825.4,45.3,6.2,2.4,2.9,7,11,376,67,hot_aisle_cold_aisle,311.9,aws,340568.0,59231.0,76.37,high,0.0281,4.4195,10.3291,14.7766,0.2,29.9,69.9,reduce_cloud_carbon,MEDIUM,5
IT,medium,201,6104.3,37.1,3.3,17.9,7.6,22,24,201,34,stacked_high_density,682.7,aws,7210.0,14252.0,50.16,medium,0.0657,3.2056,2.7117,5.983,1.1,53.6,45.3,optimize_server_infrastructure,MEDIUM,2
Finance,medium,52,5951.1,30.4,16.6,10.4,7.3,17,57,52,22,custom,1157.9,none,2230.0,50018.0,10.65,medium,0.0834,3.4305,1.3928,4.9067,1.7,69.9,28.4,adopt_cloud_migration,MEDIUM,4
Retail,medium,395,3905.6,67.3,24.4,8.2,0.5,0,7,395,60,hot_aisle_cold_aisle,122.3,gcp,37757.0,226295.0,56.92,medium,0.0854,1.0472,6.8626,7.9952,1.1,13.1,85.8,reduce_scope3_purchases,LOW,8
IT,medium,256,12568.5,13.5,9.6,19.0,1.4,21,21,256,26,stacked_high_density,458.5,aws,7089.0,13908.0,77.76,high,0.0725,8.9694,2.9315,11.9734,0.6,74.9,24.5,optimize_server_infrastructure,MEDIUM,2
Healthcare,medium,325,3959.8,28.1,10.2,25.5,3.6,35,30,325,27,stacked_high_density,1344.6,aws,27341.0,28043.0,112.86,medium,0.0936,2.4255,3.9213,6.4404,1.5,37.7,60.9,optimize_server_infrastructure,MEDIUM,2
IT,small,191,9568.9,23.1,15.7,4.0,1.6,8,6,191,11,stacked_high_density,133.4,gcp,5070.0,12247.0,28.13,high,0.0546,6.0547,1.9467,8.056,0.7,75.2,24.2,improve_cooling_efficiency,LOW,6
Finance,medium,306,6331.2,30.9,18.0,0.6,0.7,0,9,306,12,hot_aisle_cold_aisle,363.2,gcp,39947.0,124824.0,33.7,medium,0.0511,3.5874,4.0984,7.7369,0.7,46.4,53.0,reduce_scope3_purchases,LOW,8
Manufacturing,small,222,6491.1,4.7,1443.8,295.3,19.6,3,4,39,21,hot_aisle_cold_aisle,120.8,aws,7416.0,15718.0,51.43,medium,4.5915,5.0778,1.1003,10.7696,42.6,47.1,10.2,electrify_fleet_reduce_fuel,HIGH,3
Finance,large,177,3723.6,26.6,19.6,7.6,0.2,8,1,177,14,hot_aisle_cold_aisle,310.2,gcp,35869.0,279472.0,18.98,medium,0.0705,2.2553,4.33,6.6559,1.1,33.9,65.1,reduce_scope3_purchases,LOW,8
IT,small,90,5449.0,44.3,16.6,13.8,2.1,8,10,90,39,stacked_high_density,176.1,none,19361.0,20113.0,19.93,medium,0.0807,2.5096,1.9033,4.4935,1.8,55.8,42.4,improve_cooling_efficiency,LOW,6
IT,medium,115,13268.6,34.1,29.9,25.2,3.8,21,26,115,37,stacked_high_density,665.8,none,1365.0,46959.0,28.41,high,0.1461,7.2246,2.2633,9.634,1.5,75.0,23.5,optimize_server_infrastructure,MEDIUM,2
Retail,large,474,5857.6,20.8,13.4,19.5,0.8,5,3,474,53,hot_aisle_cold_aisle,142.1,none,2318.0,220495.0,175.7,medium,0.0826,3.813,6.9172,10.8128,0.8,35.3,64.0,reduce_scope3_purchases,LOW,8
Finance,medium,417,13590.7,39.8,1.4,5.7,0.4,12,6,417,78,hot_aisle_cold_aisle,383.0,aws,20039.0,57343.0,170.53,high,0.0177,6.7302,6.1212,12.8691,0.1,52.3,47.6,hybrid_work_policy,MEDIUM,9
Finance,large,162,10083.7,46.5,20.7,14.2,0.3,0,6,162,77,hot_aisle_cold_aisle,320.1,aws,214337.0,54664.0,23.15,high,0.0889,4.4237,6.9682,11.4808,0.8,38.5,60.7,reduce_cloud_carbon,MEDIUM,5
Logistics,small,190,2643.6,6.4,1240.7,107.9,8.3,4,8,20,50,hot_aisle_cold_aisle,132.3,aws,18126.0,28026.0,14.27,low,3.5913,2.0361,1.9745,7.6019,47.2,26.8,26.0,electrify_fleet_reduce_fuel,HIGH,3
Retail,large,307,13604.7,1.1,17.7,20.0,7.5,0,9,307,19,hot_aisle_cold_aisle,225.0,gcp,28896.0,24892.0,106.08,high,0.1089,11.0331,3.3922,14.5343,0.7,75.9,23.3,switch_to_renewables,HIGH,0
IT,medium,93,9451.0,27.6,13.8,5.4,1.0,11,7,93,35,stacked_high_density,181.0,none,20506.0,17685.0,9.93,high,0.0515,5.6394,1.802,7.493,0.7,75.3,24.0,improve_cooling_efficiency,LOW,6
Finance,medium,167,6977.6,36.8,28.4,18.0,0.4,10,3,167,61,hot_aisle_cold_aisle,269.4,aws,358213.0,75995.0,120.89,medium,0.1185,3.6338,8.9142,12.6665,0.9,28.7,70.4,reduce_cloud_carbon,MEDIUM,5
Retail,medium,336,6045.2,26.7,14.2,2.7,2.2,7,3,336,30,hot_aisle_cold_aisle,215.6,none,7785.0,258450.0,17.33,medium,0.0488,3.6459,5.5207,9.2154,0.5,39.6,59.9,reduce_scope3_purchases,LOW,8
Retail,small,48,4251.9,11.9,990.0,254.5,22.9,3,2,97,34,hot_aisle_cold_aisle,60.9,none,1999.0,11143.0,5.02,medium,3.2878,3.077,1.755,8.1198,40.5,37.9,21.6,electrify_fleet_reduce_fuel,HIGH,3
IT,small,21,5221.5,30.6,29.9,15.2,2.0,13,5,21,33,stacked_high_density,268.6,none,4862.0,39736.0,5.53,medium,0.1193,3.0052,1.3554,4.48,2.7,67.1,30.3,improve_cooling_efficiency,LOW,6
Finance,medium,429,5744.4,34.6,18.3,7.3,4.2,3,8,429,48,hot_aisle_cold_aisle,247.9,gcp,2353.0,262563.0,83.62,medium,0.0745,3.0859,6.7866,9.947,0.7,31.0,68.2,reduce_scope3_purchases,LOW,8
Healthcare,medium,158,11971.2,44.2,13.7,21.2,10.0,40,39,158,79,stacked_high_density,1529.9,aws,23102.0,24092.0,27.07,high,0.1061,5.5815,3.8762,9.5638,1.1,58.4,40.5,optimize_server_infrastructure,MEDIUM,2
Retail,medium,257,16135.6,1.6,6.7,21.5,9.4,0,9,257,6,hot_aisle_cold_aisle,117.5,gcp,44290.0,32092.0,48.71,very_high,0.0868,13.0195,2.8492,15.9555,0.5,81.6,17.9,switch_to_renewables,HIGH,0
IT,medium,62,12638.2,8.1,7.4,13.1,9.5,3,14,62,28,hot_aisle_cold_aisle,239.8,gcp,20745.0,37752.0,13.53,high,0.0695,9.5292,1.719,11.3176,0.6,84.2,15.2,switch_to_renewables,HIGH,0
Education,medium,826,14153.3,48.7,24.7,11.3,0.9,2,15,826,76,hot_aisle_cold_aisle,233.1,azure,27314.0,36020.0,309.0,high,0.0941,5.9573,9.2052,15.2566,0.6,39.0,60.3,hybrid_work_policy,MEDIUM,9
Retail,large,438,8825.7,0.1,6.9,18.9,0.7,2,0,438,6,hot_aisle_cold_aisle,302.3,none,3023.0,54641.0,205.97,high,0.0636,7.2334,4.0645,11.3614,0.6,63.7,35.8,switch_to_renewables,HIGH,0
IT,medium,499,3582.4,60.9,5.2,15.8,4.2,0,0,499,19,hot_aisle_cold_aisle,217.8,none,13981.0,115474.0,85.59,medium,0.059,1.1486,5.3775,6.5851,0.9,17.4,81.7,reduce_scope3_purchases,LOW,8
Healthcare,medium,128,4595.8,43.5,33.6,1.6,10.0,27,68,128,20,custom,1142.4,none,769.0,45121.0,49.67,medium,0.1141,2.1834,1.9027,4.2003,2.7,52.0,45.3,adopt_cloud_migration,MEDIUM,4
IT,large,369,8782.0,5.6,41.8,0.5,9.3,2,14,369,14,hot_aisle_cold_aisle,100.3,none,10116.0,58201.0,40.35,high,0.1322,6.8015,3.7577,10.6914,1.2,63.6,35.1,switch_to_renewables,HIGH,0
IT,large,565,9253.6,65.2,24.6,4.7,3.0,9,3,565,29,hot_aisle_cold_aisle,244.5,azure,499676.0,25248.0,306.5,high,0.0829,2.6565,12.188,14.9275,0.6,17.8,81.6,reduce_cloud_carbon,MEDIUM,5
IT,large,53,5276.8,69.1,28.2,0.6,1.6,8,3,53,53,hot_aisle_cold_aisle,371.2,none,21398.0,170078.0,2.66,medium,0.0802,1.3512,3.1796,4.611,1.7,29.3,69.0,reduce_scope3_purchases,LOW,8
Healthcare,medium,109,3353.3,47.6,25.2,0.3,8.3,24,36,109,68,stacked_high_density,746.0,none,27575.0,35094.0,32.51,medium,0.0852,1.5032,2.9392,4.5276,1.9,33.2,64.9,optimize_server_infrastructure,MEDIUM,2
IT,large,387,2416.4,68.8,28.8,2.2,4.1,7,12,387,57,hot_aisle_cold_aisle,101.4,none,1769.0,54934.0,147.41,low,0.0906,0.6306,5.0093,5.7306,1.6,11.0,87.4,reduce_scope3_purchases,LOW,8
Education,large,575,10970.4,47.2,4.0,19.5,2.6,11,5,575,43,hot_aisle_cold_aisle,565.9,azure,42546.0,35520.0,210.78,high,0.0611,4.7692,6.5477,11.378,0.5,41.9,57.5,hybrid_work_policy,MEDIUM,9
Healthcare,medium,38,10277.4,19.0,9.1,11.8,0.8,28,37,38,48,stacked_high_density,735.8,none,22721.0,32497.0,12.64,high,0.0533,6.899,1.8281,8.7804,0.6,78.6,20.8,optimize_server_infrastructure,MEDIUM,2
